university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,131684963.0,Darioplumas,469,147,140,Sun Apr 11 01:26:39 +0000 2010
pucv_cl,2492125814.0,TecnologosAntio,376,503,124,Mon May 12 23:57:01 +0000 2014
pucv_cl,977129370.0,flopichaes,349,308,222,Wed Nov 28 22:52:36 +0000 2012
pucv_cl,537929984.0,PedroMMLara,4534,568,159,Tue Mar 27 07:04:15 +0000 2012
pucv_cl,390894268.0,BerniMadariaga,121,178,50,Fri Oct 14 18:29:33 +0000 2011
pucv_cl,602331452.0,CarlitaMuozM,1196,634,167,Fri Jun 08 00:42:49 +0000 2012
pucv_cl,595100435.0,FelipeSantis1,710,415,80,Thu May 31 02:31:05 +0000 2012
pucv_cl,83680523.0,laveromarin,395,924,531,Mon Oct 19 20:22:28 +0000 2009
pucv_cl,2396300688.0,Tablasnutricion,801,706,725,Tue Mar 18 14:28:15 +0000 2014
pucv_cl,81213.0,rots,83898,3425,4047,Wed Dec 20 01:51:58 +0000 2006
pucv_cl,2488375070.0,tslpucv,0,7,2,Sat May 10 16:28:41 +0000 2014
pucv_cl,453460342.0,Jeos03,399,273,62,Mon Jan 02 23:23:07 +0000 2012
pucv_cl,613019693.0,fdoperezr,1082,514,94,Wed Jun 20 01:31:04 +0000 2012
pucv_cl,2281051495.0,RadartChile,277,690,324,Tue Jan 07 19:11:25 +0000 2014
pucv_cl,2482513171.0,ScarlettValencG,1,19,15,Wed May 07 17:26:16 +0000 2014
pucv_cl,369747804.0,mcmonoq,595,814,128,Wed Sep 07 21:45:58 +0000 2011
pucv_cl,83594603.0,fdoariasm,477,666,175,Mon Oct 19 13:05:51 +0000 2009
pucv_cl,2466714571.0,unamanitocl,44,1074,201,Sun Apr 27 21:33:49 +0000 2014
pucv_cl,269371522.0,fariasgino,7,90,25,Sun Mar 20 16:56:01 +0000 2011
pucv_cl,1688138041.0,ErikaxPer,45164,21947,25166,Wed Aug 21 11:45:40 +0000 2013
pucv_cl,926274806.0,purcellsaavedra,6,1720,418,Sun Nov 04 22:07:00 +0000 2012
pucv_cl,130609455.0,IngenierosCHILE,6934,7850,13998,Wed Apr 07 20:12:25 +0000 2010
pucv_cl,169206563.0,FranRodriguezV,1913,613,136,Wed Jul 21 20:11:33 +0000 2010
pucv_cl,106876484.0,mariaspillaga,5419,1185,1014,Wed Jan 20 23:40:35 +0000 2010
pucv_cl,2475919896.0,Gonzalosalcas,873,167,60,Sat May 03 19:48:18 +0000 2014
pucv_cl,2525552565.0,jmbeiza,16,33,5,Sat May 03 14:16:44 +0000 2014
pucv_cl,165884159.0,nellycarcamo,3351,382,239,Mon Jul 12 19:57:44 +0000 2010
pucv_cl,64040667.0,dtorresriveros,468,442,67,Sat Aug 08 20:56:52 +0000 2009
pucv_cl,78174118.0,DjShanny_Stephy,34,128,26,Tue Sep 29 00:59:51 +0000 2009
pucv_cl,308273902.0,Miguel_Alea,762,255,125,Tue May 31 03:46:01 +0000 2011
pucv_cl,137224187.0,MTerelugo,23900,3995,6247,Mon Apr 26 04:50:57 +0000 2010
pucv_cl,2472686994.0,marielmancillag,0,12,0,Thu May 01 15:46:56 +0000 2014
pucv_cl,2471828720.0,Erlojo,766,311,59,Thu May 01 02:49:25 +0000 2014
pucv_cl,178699489.0,PPermint_Paty,1948,668,195,Sun Aug 15 13:08:15 +0000 2010
pucv_cl,861113641.0,BarbaraDeCock,2363,1388,758,Thu Oct 04 09:14:19 +0000 2012
pucv_cl,1873811682.0,IrenemunozIrene,64,171,36,Tue Sep 17 02:38:53 +0000 2013
pucv_cl,105880226.0,carlos_609,30,110,17,Sun Jan 17 20:16:47 +0000 2010
pucv_cl,946954694.0,Ponderonline,144,1439,533,Wed Nov 14 03:01:52 +0000 2012
pucv_cl,357947032.0,JohanZarateV,2,52,7,Fri Aug 19 04:08:16 +0000 2011
pucv_cl,2440438884.0,FaundezPUCV,81,371,73,Sat Apr 12 18:20:56 +0000 2014
pucv_cl,619116333.0,ffsilvanu,4273,695,240,Tue Jun 26 12:40:03 +0000 2012
pucv_cl,1953102308.0,bastianlgnacio,887,1004,384,Fri Oct 11 02:17:51 +0000 2013
pucv_cl,367371243.0,camyblckrckr,248,431,110,Sat Sep 03 21:23:22 +0000 2011
pucv_cl,2510407941.0,psycodoll90,72,468,187,Sat Apr 26 11:59:00 +0000 2014
pucv_cl,368714456.0,jesu_larrain,132,198,72,Tue Sep 06 03:09:32 +0000 2011
pucv_cl,432288952.0,pablobasualto,60,403,68,Fri Dec 09 07:27:22 +0000 2011
pucv_cl,191632384.0,Litaa_hardy,7517,287,74,Thu Sep 16 23:10:59 +0000 2010
pucv_cl,1353129548.0,AzaharEsencias,451,423,273,Mon Apr 15 00:57:59 +0000 2013
pucv_cl,224724272.0,JoaquinEstay_cl,395,339,167,Thu Dec 09 18:21:20 +0000 2010
pucv_cl,2159477955.0,babamarcelle,363,699,98,Wed Oct 30 01:30:24 +0000 2013
pucv_cl,165614021.0,pcardenas_ucv,164,151,25,Mon Jul 12 02:31:13 +0000 2010
pucv_cl,65146451.0,jennicitalinda,602,2204,452,Wed Aug 12 20:14:38 +0000 2009
pucv_cl,2503124057.0,misabel_vc,2,28,5,Wed Apr 23 03:07:31 +0000 2014
pucv_cl,66813117.0,nelson_chazal,85,777,167,Tue Aug 18 21:49:55 +0000 2009
pucv_cl,226464983.0,pauli_roasoto,49,624,108,Tue Dec 14 06:23:47 +0000 2010
pucv_cl,759814015.0,panquesopalta,1957,706,136,Wed Aug 15 17:35:28 +0000 2012
pucv_cl,2452239847.0,Evuba,5,496,82,Sat Apr 19 02:11:59 +0000 2014
pucv_cl,2440804628.0,Gracelizat,133,149,36,Sun Apr 13 01:05:25 +0000 2014
pucv_cl,242068525.0,hiferna,4,78,26,Sun Jan 23 21:33:48 +0000 2011
pucv_cl,367997102.0,EFantaG,181,429,226,Sun Sep 04 22:33:09 +0000 2011
pucv_cl,2440829598.0,trasocialuv,169,411,259,Sun Apr 13 01:33:06 +0000 2014
pucv_cl,2251879536.0,anmaturanam,121,202,25,Wed Dec 18 11:57:06 +0000 2013
pucv_cl,2492490311.0,CrisVera91,27,68,25,Fri Apr 18 15:59:35 +0000 2014
pucv_cl,2498691281.0,juanjo_gaete,5,90,9,Mon Apr 21 03:11:37 +0000 2014
pucv_cl,1687489256.0,goto081976,143,29,8,Wed Aug 21 05:17:48 +0000 2013
pucv_cl,118497374.0,soniacarcamo,73,307,33,Sun Feb 28 21:41:51 +0000 2010
pucv_cl,1022169193.0,IgnacioCuevasMu,220,726,468,Wed Dec 19 14:12:05 +0000 2012
pucv_cl,2454245652.0,marifranfit,151,200,72,Sun Apr 20 05:29:55 +0000 2014
pucv_cl,2453758387.0,daniel061993,98,71,9,Sat Apr 19 22:17:17 +0000 2014
pucv_cl,2453977284.0,ConiEdiPucv,28,183,51,Sun Apr 20 02:22:33 +0000 2014
pucv_cl,97491634.0,pedroall,509,4994,343,Thu Dec 17 17:51:27 +0000 2009
pucv_cl,2447962656.0,ignameyerc,661,669,161,Wed Apr 16 20:25:03 +0000 2014
pucv_cl,268396922.0,sandra_varas,22,360,45,Fri Mar 18 17:51:09 +0000 2011
pucv_cl,2375463710.0,consuelofigue13,1,7,3,Thu Mar 06 14:41:47 +0000 2014
pucv_cl,208576966.0,OSREBU,546,513,105,Wed Oct 27 14:41:46 +0000 2010
pucv_cl,64040291.0,jacoboahumada,678,446,244,Sat Aug 08 20:54:31 +0000 2009
pucv_cl,124066353.0,pameacevedo,8,233,23,Thu Mar 18 04:29:38 +0000 2010
pucv_cl,70029129.0,kellyta_puelpan,7518,979,464,Sun Aug 30 02:42:41 +0000 2009
pucv_cl,532566988.0,fabicereceda,25,206,41,Wed Mar 21 21:21:25 +0000 2012
pucv_cl,168395216.0,Carla_Alondra,13,964,137,Mon Jul 19 06:13:33 +0000 2010
pucv_cl,2426160156.0,vgbhjhdsb,15,23,5,Thu Apr 03 20:39:58 +0000 2014
pucv_cl,2448923400.0,FelipeBalbonti2,50,11,6,Thu Apr 17 04:54:28 +0000 2014
pucv_cl,118752150.0,PatricioReds,4354,343,147,Mon Mar 01 17:03:33 +0000 2010
pucv_cl,987540938.0,AdriianCV,118,158,55,Mon Dec 03 22:20:59 +0000 2012
pucv_cl,2448386678.0,RoxanaReveco,8,111,36,Thu Apr 17 01:02:28 +0000 2014
pucv_cl,563037687.0,jrsotomayors,102,126,105,Wed Apr 25 15:11:13 +0000 2012
pucv_cl,46412897.0,trabajandocl,59787,4608,89750,Thu Jun 11 15:36:49 +0000 2009
pucv_cl,574865787.0,PNUDChile,8696,1704,23520,Tue May 08 20:55:45 +0000 2012
pucv_cl,64566737.0,MarceRoCa,2974,894,229,Tue Aug 11 00:24:37 +0000 2009
pucv_cl,1268618762.0,GTirapegui,4,65,16,Fri Mar 15 02:56:04 +0000 2013
pucv_cl,2445752072.0,ablaimont,376,496,174,Tue Apr 15 17:34:09 +0000 2014
pucv_cl,427097729.0,felipe_rsm,12,67,14,Sat Dec 03 03:24:48 +0000 2011
pucv_cl,940349083.0,AbiPriscilaa,287,56,27,Sun Nov 11 01:41:53 +0000 2012
pucv_cl,540061768.0,baltacomCL,878,3626,1038,Thu Mar 29 15:27:49 +0000 2012
pucv_cl,2487355425.0,paulavalh,36,261,28,Tue Apr 15 23:26:27 +0000 2014
pucv_cl,2424062700.0,yisllein,2,19,5,Wed Apr 02 16:39:49 +0000 2014
pucv_cl,1210511863.0,jsfinahdz,400,1261,103,Sat Feb 23 03:31:08 +0000 2013
pucv_cl,807460944.0,dieghosorio,0,17,7,Thu Sep 06 19:35:59 +0000 2012
pucv_cl,2443241100.0,FcoCarrascoR,174,147,31,Mon Apr 14 03:50:39 +0000 2014
pucv_cl,961909392.0,intijesuslv,155,163,34,Wed Nov 21 07:11:02 +0000 2012
pucv_cl,2450300062.0,ElQuintoDato,386,139,60,Mon Mar 31 17:33:17 +0000 2014
pucv_cl,2443981639.0,LorenaYezPerett,0,16,17,Mon Apr 14 14:13:56 +0000 2014
pucv_cl,109724252.0,fvillagra,21,213,54,Sat Jan 30 01:38:07 +0000 2010
pucv_cl,2431376282.0,alipucv,274,188,153,Mon Apr 07 03:17:58 +0000 2014
pucv_cl,906760872.0,alejandra_elina,74,129,27,Fri Oct 26 20:55:46 +0000 2012
pucv_cl,2444703595.0,caa_icc_pucv,7,28,28,Tue Apr 15 01:27:26 +0000 2014
pucv_cl,2387992309.0,jignaciocid,10,22,6,Thu Mar 13 22:19:53 +0000 2014
pucv_cl,572030340.0,nathalie_ulloa,2,31,8,Sat May 05 17:52:47 +0000 2012
pucv_cl,297586123.0,ZORRONchile,121,152,12,Thu May 12 19:17:02 +0000 2011
pucv_cl,93897393.0,Yuzai17,35,22,14,Tue Dec 01 17:01:13 +0000 2009
pucv_cl,2424003576.0,isfuentesr,15,26,1,Wed Apr 02 15:51:23 +0000 2014
pucv_cl,1494597866.0,DarkZeroBM,2943,751,71,Sun Jun 09 04:03:14 +0000 2013
pucv_cl,98643617.0,alonsinho_godoy,47,107,26,Tue Dec 22 14:18:20 +0000 2009
pucv_cl,72700410.0,KastiyanA,36757,345,328,Tue Sep 08 23:22:44 +0000 2009
pucv_cl,174503570.0,fabianperezp,39,343,69,Wed Aug 04 02:35:19 +0000 2010
pucv_cl,118548464.0,ALTRONICS,5605,342,98,Mon Mar 01 01:30:05 +0000 2010
pucv_cl,2442692899.0,ignaorellan,7,62,16,Sun Apr 13 21:10:32 +0000 2014
pucv_cl,32536492.0,Peligrossi,3478,1266,339,Fri Apr 17 19:36:09 +0000 2009
pucv_cl,111407673.0,d_leyton,173,245,91,Thu Feb 04 20:38:21 +0000 2010
pucv_cl,104226464.0,ladeCeleste,955,180,91,Tue Jan 12 17:54:01 +0000 2010
pucv_cl,118895935.0,S_VergaradelaR,39,1139,173,Tue Mar 02 01:40:21 +0000 2010
pucv_cl,340048015.0,dieterdieterh,288,237,78,Fri Jul 22 02:03:45 +0000 2011
pucv_cl,238772167.0,Naxovegas,0,2,11,Sun Jan 16 00:52:01 +0000 2011
pucv_cl,137501318.0,AE_spar,3056,516,207,Mon Apr 26 23:11:06 +0000 2010
pucv_cl,2392547232.0,Andress091,89,107,20,Sun Mar 16 11:16:16 +0000 2014
pucv_cl,978750152.0,lala_lelelilolu,0,24,2,Thu Nov 29 17:05:17 +0000 2012
pucv_cl,162570054.0,Smufer00,3441,4410,52,Sun Jul 04 02:17:03 +0000 2010
pucv_cl,29548666.0,CathyGomezC,22918,502,2735,Tue Apr 07 21:21:33 +0000 2009
pucv_cl,2444333935.0,TeAyudamosValpo,2,42,7,Mon Apr 14 18:31:42 +0000 2014
pucv_cl,268095302.0,felipriveros,2210,1155,123,Fri Mar 18 04:00:15 +0000 2011
pucv_cl,377711707.0,zardoru,2147,100,118,Thu Sep 22 00:30:09 +0000 2011
pucv_cl,996003764.0,otrebogir41,10142,2176,790,Fri Dec 07 22:36:08 +0000 2012
pucv_cl,33928370.0,dondavor,22340,993,132107,Tue Apr 21 14:59:42 +0000 2009
pucv_cl,2444109852.0,H3X00,2,15,2,Mon Apr 14 16:10:40 +0000 2014
pucv_cl,1258359228.0,Coni_Duarte,58,180,73,Mon Mar 11 01:55:01 +0000 2013
pucv_cl,65381098.0,ericmartinezf,2,58,19,Thu Aug 13 14:56:07 +0000 2009
pucv_cl,32569596.0,Chblanch,3,98,75,Fri Apr 17 20:36:17 +0000 2009
pucv_cl,439547089.0,Panchiox,46,89,33,Sat Dec 17 22:39:40 +0000 2011
pucv_cl,308207346.0,danitaabm,170,81,19,Tue May 31 00:52:17 +0000 2011
pucv_cl,2338795530.0,tourdeloslibros,557,202,963,Tue Feb 11 18:36:03 +0000 2014
pucv_cl,919753076.0,LuzDeLaMusica,11,64,8,Thu Nov 01 19:58:14 +0000 2012
pucv_cl,120359690.0,CataAlvarezG,1772,200,119,Sat Mar 06 06:09:18 +0000 2010
pucv_cl,548612538.0,Venigga,7971,331,215,Sun Apr 08 16:05:57 +0000 2012
pucv_cl,2434742954.0,MiguelUcv,0,45,8,Wed Apr 09 02:22:17 +0000 2014
pucv_cl,105900443.0,Ridexmoler,43,118,26,Sun Jan 17 21:44:07 +0000 2010
pucv_cl,2202353966.0,Sidhion_7,20,36,2,Tue Nov 19 02:31:56 +0000 2013
pucv_cl,1154254705.0,Piterpato,454,220,49,Wed Feb 06 15:01:19 +0000 2013
pucv_cl,361891903.0,Nicolas_Calvo_I,335,416,89,Thu Aug 25 14:16:06 +0000 2011
pucv_cl,2483236810.0,BECERRAXio,2,27,11,Mon Apr 14 04:00:45 +0000 2014
pucv_cl,2423839652.0,Gaaabbye,41,84,27,Wed Apr 02 13:48:57 +0000 2014
pucv_cl,422935071.0,Jorgeme26,1750,417,156,Sun Nov 27 21:38:25 +0000 2011
pucv_cl,152706459.0,Jenmar3,1992,834,265,Sun Jun 06 17:25:16 +0000 2010
pucv_cl,2434918021.0,jopia10,1,41,8,Wed Apr 09 04:48:55 +0000 2014
pucv_cl,2419713444.0,jcthedge,22,23,6,Mon Mar 31 00:31:13 +0000 2014
pucv_cl,165264498.0,griverarojas,159,477,78,Sun Jul 11 02:44:01 +0000 2010
pucv_cl,621562127.0,TaliStaub,24,138,120,Fri Jun 29 04:26:20 +0000 2012
pucv_cl,101332280.0,ssarracina,3262,517,277,Sat Jan 02 22:43:37 +0000 2010
pucv_cl,156357682.0,BRENDALYTA,8993,1811,555,Wed Jun 16 18:41:29 +0000 2010
pucv_cl,2428181083.0,marionaraya1,0,22,2,Sat Apr 05 02:44:58 +0000 2014
pucv_cl,321731019.0,msbriones92,223,80,28,Wed Jun 22 01:40:12 +0000 2011
pucv_cl,128667864.0,Yari_th,10756,144,92,Thu Apr 01 20:50:09 +0000 2010
pucv_cl,2440962457.0,Turkely10,50,153,67,Sun Apr 13 03:28:46 +0000 2014
pucv_cl,352096114.0,Bixo_92,1608,254,103,Wed Aug 10 04:15:25 +0000 2011
pucv_cl,211714413.0,MartinAnguitaC,161,231,57,Thu Nov 04 01:20:09 +0000 2010
pucv_cl,368351771.0,TLarrainP,3037,297,180,Mon Sep 05 14:06:39 +0000 2011
pucv_cl,245626474.0,Helenagomezar,830,149,59,Tue Feb 01 03:25:39 +0000 2011
pucv_cl,2376358878.0,luigilloydatle,225,523,55,Fri Mar 07 01:36:46 +0000 2014
pucv_cl,127963399.0,sebastianrodric,683,312,122,Tue Mar 30 18:44:18 +0000 2010
pucv_cl,229155455.0,aldunate_ro,293,171,33,Tue Dec 21 17:35:08 +0000 2010
pucv_cl,1129289059.0,fernandoperez02,7066,814,388,Mon Jan 28 21:37:03 +0000 2013
pucv_cl,978550038.0,anapalma029,146,143,15,Thu Nov 29 15:21:59 +0000 2012
pucv_cl,2262937198.0,Pamelaestayib,77,68,11,Sun Jan 05 02:43:02 +0000 2014
pucv_cl,1636130258.0,Leyend_Ventos,37,45,13,Wed Jul 31 18:39:01 +0000 2013
pucv_cl,465933643.0,dirk_zurodri94,916,770,85,Mon Jan 16 21:58:03 +0000 2012
pucv_cl,1167740713.0,cromanque,14,173,13,Mon Feb 11 03:39:13 +0000 2013
pucv_cl,2372950339.0,danigonza93,0,9,1,Wed Mar 05 01:03:07 +0000 2014
pucv_cl,159133938.0,sahubi,1085,328,92,Thu Jun 24 15:06:20 +0000 2010
pucv_cl,385705619.0,eulerwellmann,2460,161,53,Wed Oct 05 23:56:07 +0000 2011
pucv_cl,108986390.0,O_obelita,371,231,69,Wed Jan 27 16:27:17 +0000 2010
pucv_cl,1723158217.0,lobitohuno,130,42,26,Mon Sep 02 18:34:15 +0000 2013
pucv_cl,182375184.0,CottoRC4,3615,678,319,Tue Aug 24 13:09:57 +0000 2010
pucv_cl,62358430.0,avo1984,4380,2372,506,Sun Aug 02 21:47:05 +0000 2009
pucv_cl,823511635.0,chell_ifp,106,88,10,Fri Sep 14 15:42:40 +0000 2012
pucv_cl,350437442.0,Anmankar,2,13,13,Sun Aug 07 19:34:29 +0000 2011
pucv_cl,74006866.0,ThePigOnTheWing,3886,1740,683,Mon Sep 14 00:00:12 +0000 2009
pucv_cl,2442823826.0,jennyferalfarof,177,132,53,Sun Apr 13 23:15:41 +0000 2014
pucv_cl,2350726760.0,Prensa34,704,329,133,Tue Feb 18 21:59:41 +0000 2014
pucv_cl,1566727855.0,CIEPVAL,3935,1313,543,Wed Jul 03 21:16:19 +0000 2013
pucv_cl,2380985476.0,goneslaja,3,15,2,Tue Mar 04 01:43:53 +0000 2014
pucv_cl,378754554.0,ecaamanorojo,13370,1567,3019,Fri Sep 23 19:12:11 +0000 2011
pucv_cl,55550438.0,josandu,3741,646,499,Fri Jul 10 12:43:51 +0000 2009
pucv_cl,121401588.0,rdgoalfaro,8449,901,1316,Tue Mar 09 11:30:22 +0000 2010
pucv_cl,2429773368.0,bahamondeztere,18,74,10,Sun Apr 06 02:57:29 +0000 2014
pucv_cl,735213852.0,guillermoveneg3,5,219,32,Fri Aug 03 17:11:22 +0000 2012
pucv_cl,2482677449.0,laurabrevism,265,557,146,Sun Apr 13 22:29:24 +0000 2014
pucv_cl,745189406.0,yolandaopazo,2,29,5,Wed Aug 08 13:23:25 +0000 2012
pucv_cl,271737672.0,FlaviooD,65,96,19,Fri Mar 25 02:52:05 +0000 2011
pucv_cl,72731534.0,todaunasafaera,16175,587,441,Wed Sep 09 01:46:52 +0000 2009
pucv_cl,335636649.0,SergioRMontane,213,139,48,Fri Jul 15 00:34:44 +0000 2011
pucv_cl,258165633.0,porasidecir,227,322,49,Sun Feb 27 03:14:02 +0000 2011
pucv_cl,112523622.0,frutiz,38,521,70,Mon Feb 08 20:25:53 +0000 2010
pucv_cl,313694563.0,CataSC21,452,180,109,Thu Jun 09 02:15:59 +0000 2011
pucv_cl,586184520.0,AlejandroAbuid,70,104,44,Mon May 21 00:19:57 +0000 2012
pucv_cl,52538997.0,dzamoraes,1358,1158,242,Tue Jun 30 22:12:52 +0000 2009
pucv_cl,96467827.0,BarbraCampos,1148,529,123,Sun Dec 13 02:34:21 +0000 2009
pucv_cl,118484949.0,BrunoBellenger,1146,554,147,Sun Feb 28 20:55:14 +0000 2010
pucv_cl,172986042.0,Andrea_masd,4,65,35,Sat Jul 31 03:29:09 +0000 2010
pucv_cl,1296403092.0,Ronfallorock,32,233,56,Sun Mar 24 19:47:37 +0000 2013
pucv_cl,332871667.0,romualdot,518,162,99,Sun Jul 10 15:36:34 +0000 2011
pucv_cl,2213481036.0,rodrigo_sour,14,53,7,Mon Nov 25 03:55:58 +0000 2013
pucv_cl,1578253244.0,Jorge__3,4128,444,170,Mon Jul 08 17:56:09 +0000 2013
pucv_cl,739713996.0,JorgeForttes,698,744,95,Mon Aug 06 02:54:36 +0000 2012
pucv_cl,500299694.0,FranEscutiP,36,289,43,Thu Feb 23 00:38:40 +0000 2012
pucv_cl,87576521.0,JafiSolano,166,78,29,Thu Nov 05 00:38:32 +0000 2009
pucv_cl,1329298123.0,Mauriapablaza,13391,514,459,Fri Apr 05 14:04:56 +0000 2013
pucv_cl,120594663.0,vdjcristopher,1076,371,189,Sat Mar 06 23:22:45 +0000 2010
pucv_cl,2323188085.0,paloma_valverde,1540,184,192,Sun Feb 02 04:48:41 +0000 2014
pucv_cl,602259293.0,celestecarnaval,225,148,12,Thu Jun 07 22:38:05 +0000 2012
pucv_cl,999841746.0,CataHerreros,18,213,39,Sun Dec 09 18:22:36 +0000 2012
pucv_cl,127584316.0,xexo_ii,12,27,14,Mon Mar 29 17:33:13 +0000 2010
pucv_cl,244348314.0,DanilaQui,221,138,85,Sat Jan 29 03:20:28 +0000 2011
pucv_cl,431209572.0,LeandraVeas,178,507,52,Thu Dec 08 01:35:42 +0000 2011
pucv_cl,119528891.0,diegolopez_91,26,164,30,Wed Mar 03 22:49:48 +0000 2010
pucv_cl,261020504.0,Gabich19,56,88,68,Sat Mar 05 02:37:55 +0000 2011
pucv_cl,501104241.0,jvera_vega,115,290,170,Thu Feb 23 20:03:38 +0000 2012
pucv_cl,2413321465.0,galaz_victor,0,19,0,Wed Mar 26 23:31:27 +0000 2014
pucv_cl,52562604.0,Real_Cbas,2822,1409,188,Tue Jun 30 23:42:28 +0000 2009
pucv_cl,348774677.0,cote_ahumada,224,237,76,Fri Aug 05 00:05:24 +0000 2011
pucv_cl,198233831.0,_Priscybelle,3084,691,395,Sun Oct 03 18:44:05 +0000 2010
pucv_cl,97546381.0,annia_mor,82,121,99,Thu Dec 17 23:07:25 +0000 2009
pucv_cl,1411883425.0,Torramorell,561,630,210,Wed May 08 03:44:25 +0000 2013
pucv_cl,890328847.0,petermoralesp,965,186,65,Fri Oct 19 05:01:03 +0000 2012
pucv_cl,255974704.0,xeneduardo,3861,1558,1061,Tue Feb 22 11:58:37 +0000 2011
pucv_cl,2382950203.0,javiphillippa,19,37,12,Tue Mar 11 01:22:34 +0000 2014
pucv_cl,368053595.0,Daniii_cb,15,72,17,Mon Sep 05 00:50:54 +0000 2011
pucv_cl,160003388.0,IgnacioPavon,163434,3135,2377,Sat Jun 26 23:00:49 +0000 2010
pucv_cl,162554836.0,kathymacka,0,4,4,Sun Jul 04 01:18:45 +0000 2010
pucv_cl,95778349.0,isabellaomfg,2011,325,135,Thu Dec 10 00:48:26 +0000 2009
pucv_cl,495286579.0,R_maugard,40,117,16,Fri Feb 17 20:11:10 +0000 2012
pucv_cl,224403728.0,karinaqg4,5,76,15,Wed Dec 08 22:40:52 +0000 2010
pucv_cl,66833956.0,JuanAndrees,24,64,17,Tue Aug 18 23:10:26 +0000 2009
pucv_cl,41766743.0,fidelsaavedrab,170342,3921,4626,Fri May 22 06:28:22 +0000 2009
pucv_cl,2419572919.0,Trampandalone,2,19,0,Sun Mar 30 21:50:55 +0000 2014
pucv_cl,843918992.0,SofiaPachecoS,4027,231,165,Mon Sep 24 16:54:38 +0000 2012
pucv_cl,2442744806.0,JoseKanat,466,165,52,Sun Apr 13 21:56:35 +0000 2014
pucv_cl,599722214.0,BarralesBastian,32,75,45,Tue Jun 05 01:38:30 +0000 2012
pucv_cl,261060637.0,manuelgon1985,923,270,80,Sat Mar 05 04:33:35 +0000 2011
pucv_cl,2440811070.0,paulajaar,3,151,10,Sun Apr 13 01:15:22 +0000 2014
pucv_cl,946925048.0,PipeBarrera,25,35,12,Wed Nov 14 02:35:35 +0000 2012
pucv_cl,2442637320.0,Estebaneep09,4,101,17,Sun Apr 13 20:52:41 +0000 2014
pucv_cl,2442652836.0,PAULOIGNACIO13,3,10,1,Sun Apr 13 20:58:07 +0000 2014
pucv_cl,2482446741.0,nizyalarcon,572,927,267,Sun Apr 13 20:32:18 +0000 2014
pucv_cl,1691192155.0,Pamenaviap,20455,795,489,Thu Aug 22 14:07:05 +0000 2013
pucv_cl,2442570529.0,JGentina,0,18,3,Sun Apr 13 20:33:03 +0000 2014
pucv_cl,311008650.0,caaicelapucv,596,338,323,Sat Jun 04 18:51:42 +0000 2011
pucv_cl,383194218.0,Snow_fgccl,110,504,41,Sat Oct 01 12:51:33 +0000 2011
pucv_cl,2172225285.0,1986_margarita,14,29,15,Thu Nov 07 15:21:06 +0000 2013
pucv_cl,168881932.0,isadora__d,216,243,60,Wed Jul 21 00:58:07 +0000 2010
pucv_cl,118466193.0,Juanhern8,7,510,73,Sun Feb 28 19:44:30 +0000 2010
pucv_cl,30952969.0,franvillalobos,20,98,59,Mon Apr 13 20:35:33 +0000 2009
pucv_cl,2426256618.0,serefinapolo,46,107,6,Thu Apr 03 22:18:48 +0000 2014
pucv_cl,272206176.0,Rober_Huerta,629,812,129,Sat Mar 26 01:44:01 +0000 2011
pucv_cl,128324228.0,JanO_onaJ,19,53,8,Wed Mar 31 19:59:35 +0000 2010
pucv_cl,2434533632.0,NewenCoLtda,12,103,42,Tue Apr 08 23:03:31 +0000 2014
pucv_cl,390323810.0,jiev,80,76,46,Thu Oct 13 20:12:16 +0000 2011
pucv_cl,597401218.0,Xalo_Razorsgx,21,105,30,Sat Jun 02 13:10:31 +0000 2012
pucv_cl,2441937666.0,ByLanino,0,31,5,Sun Apr 13 16:37:55 +0000 2014
pucv_cl,306386792.0,dj_moha,366,5003,757,Fri May 27 19:56:03 +0000 2011
pucv_cl,118789870.0,ANDREQUEZADA,3596,579,214,Mon Mar 01 19:17:32 +0000 2010
pucv_cl,553933483.0,Equipo250,2025,1106,201,Sun Apr 15 00:09:10 +0000 2012
pucv_cl,1473103975.0,VRIEA_PUCV,2378,864,1618,Fri May 31 21:04:26 +0000 2013
pucv_cl,105327931.0,elmanujano,1065,822,263,Sat Jan 16 01:36:27 +0000 2010
pucv_cl,367475070.0,AlvaroarielC,8240,1167,846,Sun Sep 04 01:27:00 +0000 2011
pucv_cl,118568080.0,yvo_henriks,3086,141,106,Mon Mar 01 02:55:48 +0000 2010
pucv_cl,16530394.0,larondinesud,6425,405,230,Tue Sep 30 16:55:54 +0000 2008
pucv_cl,52748660.0,Claralelo,9383,472,283,Wed Jul 01 15:04:03 +0000 2009
pucv_cl,114848361.0,AlonsoZumaeta,60661,1168,1458,Tue Feb 16 20:12:03 +0000 2010
pucv_cl,58071935.0,ocontrerasv,19820,2943,2039,Sun Jul 19 00:22:07 +0000 2009
pucv_cl,2480239491.0,Gabbypdp,17,34,13,Sun Apr 13 01:05:43 +0000 2014
pucv_cl,2466029613.0,cperez2387,3,73,30,Sun Apr 06 23:19:59 +0000 2014
pucv_cl,2440992134.0,Lady_Pancho,14,266,26,Sun Apr 13 04:02:23 +0000 2014
pucv_cl,2440798820.0,Nmappyv,0,18,3,Sun Apr 13 00:58:22 +0000 2014
pucv_cl,2440752738.0,Camilapazaj,14,45,10,Sun Apr 13 00:10:20 +0000 2014
